Sheet Name,Employee Code,Name,Month,Day,Value
Apr 2022,Atq -421,Rylee Mullins,April,25,P
June 2022,Atq -421,Rylee Mullins,June,25,WO
May 2022,Atq -421,Rylee Mullins,May,25,P
Apr 2022,Atq -423,Rodrigo Price,April,25,P
June 2022,Atq -423,Rodrigo Price,June,25,WO
May 2022,Atq -423,Rodrigo Price,May,25,P
May 2022,Atq -426,Isabella Pittman,May,25,P
Apr 2022,Atq -428,Ciara Allison,April,25,P
Apr 2022,Atq -430,Maximus Mckenzie,April,25,WFH
May 2022,Atq -430,Maximus Mckenzie,May,25,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,25,P
June 2022,Atq -432,Ryann Guerrero,June,25,WO
May 2022,Atq -432,Ryann Guerrero,May,25,P
Apr 2022,Atq -433,Jayce Fuentes,April,25,P
June 2022,Atq -433,Jayce Fuentes,June,25,WO
May 2022,Atq -433,Jayce Fuentes,May,25,PL
Apr 2022,Atq -435,Dean Mclaughlin,April,25,P
May 2022,Atq -435,Dean Mclaughlin,May,25,P
Apr 2022,Atq -436,Phoenix Brady,April,25,P
June 2022,Atq -436,Phoenix Brady,June,25,WO
May 2022,Atq -436,Phoenix Brady,May,25,P
Apr 2022,Atq -437,Dallas Weeks,April,25,P
June 2022,Atq -437,Dallas Weeks,June,25,WO
May 2022,Atq -437,Dallas Weeks,May,25,P
Apr 2022,Atq -438,Mekhi Singleton,April,25,P
Apr 2022,Atq -438,Miles Fields,April,25,P
June 2022,Atq -438,Mekhi Singleton,June,25,WO
June 2022,Atq -438,Miles Fields,June,25,WO
May 2022,Atq -438,Mekhi Singleton,May,25,P
May 2022,Atq -438,Miles Fields,May,25,P
Apr 2022,Atq -440,Mckayla Parker,April,25,P
June 2022,Atq -440,Mckayla Parker,June,25,WO
May 2022,Atq -440,Mckayla Parker,May,25,P
Apr 2022,Atq -441,Loki Lal,April,25,P
June 2022,Atq -441,Loki Lal,June,25,WO
May 2022,Atq -441,Loki Lal,May,25,P
Apr 2022,Atq -443,Andrew Cummings,April,25,P
Apr 2022,Atq -443,Lyric Bartlett,April,25,P
June 2022,Atq -443,Lyric Bartlett,June,25,WO
May 2022,Atq -443,Lyric Bartlett,May,25,P
Apr 2022,Atq -446,April Ayers,April,25,P
June 2022,Atq -446,April Ayers,June,25,WO
May 2022,Atq -446,April Ayers,May,25,P
June 2022,Atq -448,Athena Rios,June,25,WO
May 2022,Atq -448,Athena Rios,May,25,P
Apr 2022,Atq -450,Miya Hampton,April,25,P
June 2022,Atq -450,Miya Hampton,June,25,WO
May 2022,Atq -450,Miya Hampton,May,25,HSL
Apr 2022,Atq -452,Ayanna Atkins,April,25,P
June 2022,Atq -452,Ayanna Atkins,June,25,WO
June 2022,Atq -452,Jaime Ritter,June,25,WO
May 2022,Atq -452,Ayanna Atkins,May,25,HSL
Apr 2022,Atq -453,Nehemiah Diaz,April,25,P
June 2022,Atq -453,Nehemiah Diaz,June,25,WO
May 2022,Atq -453,Nehemiah Diaz,May,25,P
Apr 2022,Atq -455,Caylee Meadows,April,25,P
June 2022,Atq -455,Aditya Walls,June,25,WO
May 2022,Atq -455,Aditya Walls,May,25,LWP
Apr 2022,Atq -456,Adriel Pace,April,25,P
June 2022,Atq -456,Adriel Pace,June,25,WO
May 2022,Atq -456,Adriel Pace,May,25,P
Apr 2022,Atq -458,Jessie Carrillo,April,25,P
June 2022,Atq -458,Jessie Carrillo,June,25,WO
May 2022,Atq -458,Jessie Carrillo,May,25,P
Apr 2022,Atq -459,Iris Woodard,April,25,P
June 2022,Atq -459,Iris Woodard,June,25,WO
June 2022,Atq -459,Leslie Navarro,June,25,WO
May 2022,Atq -459,Iris Woodard,May,25,WFH
Apr 2022,Atq -461,Josh Sharp,April,25,P
June 2022,Atq -461,Josh Sharp,June,25,WO
May 2022,Atq -461,Josh Sharp,May,25,P
May 2022,Atq -461,Shea Zuniga,May,25,P
Apr 2022,Atq -462,Jarvis Singh,April,25,P
June 2022,Atq -462,Jarvis Singh,June,25,WO
May 2022,Atq -462,Jarvis Singh,May,25,P
Apr 2022,Atq -467,Cason David,April,25,P
Apr 2022,Atq -467,Esperanza Irwin,April,25,P
June 2022,Atq -467,Cason David,June,25,WO
June 2022,Atq -467,Esperanza Irwin,June,25,WO
May 2022,Atq -467,Cason David,May,25,P
May 2022,Atq -467,Esperanza Irwin,May,25,P
Apr 2022,Atq -468,Xiomara Ruiz,April,25,P
June 2022,Atq -468,Xiomara Ruiz,June,25,WO
May 2022,Atq -468,Xiomara Ruiz,May,25,P
Apr 2022,Atq -470,Jovani Pope,April,25,WFH
June 2022,Atq -470,Jovani Pope,June,25,WO
May 2022,Atq -470,Jovani Pope,May,25,P
Apr 2022,Atq -472,Cristofer Bernard,April,25,P
June 2022,Atq -472,Cristofer Bernard,June,25,WO
June 2022,Atq -472,Quincy Mendez,June,25,WO
May 2022,Atq -472,Cristofer Bernard,May,25,P
May 2022,Atq -472,Quincy Mendez,May,25,P
Apr 2022,Atq -475,London Kim,April,25,P
Apr 2022,Atq -475,Rey Novak,April,25,P
June 2022,Atq -475,London Kim,June,25,WO
June 2022,Atq -475,Rey Novak,June,25,WO
May 2022,Atq -475,London Kim,May,25,P
May 2022,Atq -475,Rey Novak,May,25,P
June 2022,Atq -476,Kane Malone,June,25,WO
May 2022,Atq -476,Kane Malone,May,25,WFH
Apr 2022,Atq -484,Adyson Moyer,April,25,P
Apr 2022,Atq -484,Demarcus Gordon,April,25,P
June 2022,Atq -484,Adyson Moyer,June,25,WO
June 2022,Atq -484,Demarcus Gordon,June,25,WO
May 2022,Atq -484,Demarcus Gordon,May,25,P
May 2022,Atq -484,Adyson Moyer,May,25,WFH
Apr 2022,Atq -485,Gregory Carr,April,25,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,26,P
May 2022,Atq -331,Jonah Hamilton,May,26,P
Apr 2022,Atq -334,Boston Morse,April,26,P
June 2022,Atq -334,Boston Morse,June,26,WO
June 2022,Atq -334,Charity Singleton,June,26,WO
May 2022,Atq -334,Boston Morse,May,26,P
Apr 2022,Atq -335,Madelynn Gray,April,26,P
Apr 2022,Atq -335,Tori Shannon,April,26,P
June 2022,Atq -335,Madelynn Gray,June,26,WO
June 2022,Atq -335,Tori Shannon,June,26,WO
May 2022,Atq -335,Tori Shannon,May,26,P
May 2022,Atq -335,Madelynn Gray,May,26,PL
Apr 2022,Atq -343,Myla Klein,April,26,P
June 2022,Atq -343,Myla Klein,June,26,WO
May 2022,Atq -343,Myla Klein,May,26,PL
Apr 2022,Atq -348,Weston Horton,April,26,P
June 2022,Atq -348,Weston Horton,June,26,WO
June 2022,Atq -348,Zaiden Wheeler,June,26,WO
May 2022,Atq -348,Weston Horton,May,26,P
Apr 2022,Atq -349,Trystan Ortega,April,26,HPL
June 2022,Atq -349,Trystan Ortega,June,26,WO
May 2022,Atq -349,Trystan Ortega,May,26,ML
June 2022,Atq -350,Alexander Davenport,June,26,WO
June 2022,Atq -361,Makai Hardy,June,26,WO
June 2022,Atq -362,Kiana Mcmillan,June,26,WO
May 2022,Atq -362,Kiana Mcmillan,May,26,P
June 2022,Atq -364,Keaton Nixon,June,26,WO
May 2022,Atq -364,Keaton Nixon,May,26,P
Apr 2022,Atq -366,Peter Pandey,April,26,P
June 2022,Atq -366,Peter Pandey,June,26,WO
May 2022,Atq -366,Peter Pandey,May,26,P
Apr 2022,Atq -367,Briley Orr,April,26,P
June 2022,Atq -367,Briley Orr,June,26,WO
May 2022,Atq -367,Briley Orr,May,26,P
Apr 2022,Atq -368,Macie Callahan,April,26,P
June 2022,Atq -368,Macie Callahan,June,26,WO
May 2022,Atq -368,Macie Callahan,May,26,P
Apr 2022,Atq -369,Greta Horton,April,26,P
Apr 2022,Atq -370,Ella Roth,April,26,P
June 2022,Atq -370,Ella Roth,June,26,WO
May 2022,Atq -370,Ella Roth,May,26,WFH
June 2022,Atq -371,Kayleigh Kennedy,June,26,WO
May 2022,Atq -371,Kayleigh Kennedy,May,26,P
Apr 2022,Atq -372,Miley Combs,April,26,P
June 2022,Atq -372,Miley Combs,June,26,WO
May 2022,Atq -372,Miley Combs,May,26,P
Apr 2022,Atq -373,Isiah Small,April,26,P
June 2022,Atq -373,Isiah Small,June,26,WO
May 2022,Atq -373,Isiah Small,May,26,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,26,WFH
June 2022,Atq -374,Kaley Fitzpatrick,June,26,WO
May 2022,Atq -374,Kaley Fitzpatrick,May,26,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,26,P
Apr 2022,Atq -375,Kenley Marsh,April,26,P
June 2022,Atq -375,Hailee Fitzpatrick,June,26,WO
June 2022,Atq -375,Kenley Marsh,June,26,WO
May 2022,Atq -375,Hailee Fitzpatrick,May,26,P
May 2022,Atq -375,Kenley Marsh,May,26,WFH
Apr 2022,Atq -376,Dominique Benjamin,April,26,P
June 2022,Atq -376,Dominique Benjamin,June,26,WO
May 2022,Atq -376,Dominique Benjamin,May,26,P
Apr 2022,Atq -382,Gustavo Ritter,April,26,WFH
May 2022,Atq -382,Gustavo Ritter,May,26,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,26,P
Apr 2022,Atq -385,Jase Ingram,April,26,P
June 2022,Atq -385,Alyson Huber,June,26,WO
June 2022,Atq -385,Jase Ingram,June,26,WO
May 2022,Atq -385,Finnegan Gilbert,May,26,LWP
May 2022,Atq -385,Jase Ingram,May,26,P
Apr 2022,Atq -387,Konner Henson,April,26,P
May 2022,Atq -387,Konner Henson,May,26,P
June 2022,Atq -389,Julien Hamilton,June,26,WO
May 2022,Atq -389,Julien Hamilton,May,26,P
Apr 2022,Atq -393,Emma Freeman,April,26,P
June 2022,Atq -393,Emma Freeman,June,26,WO
May 2022,Atq -393,Emma Freeman,May,26,P
Apr 2022,Atq -396,Karma Reeves,April,26,P
Apr 2022,Atq -396,Joel Cruz,April,26,WFH
June 2022,Atq -396,Joel Cruz,June,26,WO
June 2022,Atq -396,Karma Reeves,June,26,WO
May 2022,Atq -396,Karma Reeves,May,26,P
May 2022,Atq -396,Joel Cruz,May,26,WFH
Apr 2022,Atq -397,Grace Stone,April,26,P
June 2022,Atq -397,Grace Stone,June,26,WO
May 2022,Atq -397,Grace Stone,May,26,P
Apr 2022,Atq -398,Bo Cordova,April,26,P
Apr 2022,Atq -398,Salvatore Hendrix,April,26,P
June 2022,Atq -398,Bo Cordova,June,26,WO
May 2022,Atq -398,Bo Cordova,May,26,P
Apr 2022,Atq -400,Chad Macias,April,26,P
May 2022,Atq -400,Chad Macias,May,26,P
June 2022,Atq -401,Piper Carroll,June,26,WO
Apr 2022,Atq -403,Will Mahoney,April,26,P
June 2022,Atq -403,Will Mahoney,June,26,WO
May 2022,Atq -403,Will Mahoney,May,26,P
Apr 2022,Atq -404,Ana Little,April,26,P
June 2022,Atq -404,Ana Little,June,26,WO
May 2022,Atq -404,Ana Little,May,26,P
Apr 2022,Atq -405,Chris Frye,April,26,P
Apr 2022,Atq -405,Sofia Solis,April,26,P
June 2022,Atq -405,Chris Frye,June,26,WO
June 2022,Atq -405,Sofia Solis,June,26,WO
May 2022,Atq -405,Sofia Solis,May,26,P
May 2022,Atq -405,Chris Frye,May,26,WFH
Apr 2022,Atq -406,Thanos Thakur,April,26,P
June 2022,Atq -406,Thanos Thakur,June,26,WO
May 2022,Atq -406,Thanos Thakur,May,26,P
Apr 2022,Atq -408,Nick Orozco,April,26,LWP
June 2022,Atq -408,Nick Orozco,June,26,WO
May 2022,Atq -408,Nick Orozco,May,26,P
Apr 2022,Atq -411,Nevaeh Waller,April,26,P
June 2022,Atq -411,Nevaeh Waller,June,26,WO
June 2022,Atq -411,Samuel Murray,June,26,WO
May 2022,Atq -411,Nevaeh Waller,May,26,P
May 2022,Atq -411,Samuel Murray,May,26,P
Apr 2022,Atq -412,Tucker Austin,April,26,P
June 2022,Atq -412,Tucker Austin,June,26,WO
May 2022,Atq -412,Tucker Austin,May,26,P
Apr 2022,Atq -414,Titus Andersen,April,26,P
June 2022,Atq -414,Mckayla Miles,June,26,WO
June 2022,Atq -414,Titus Andersen,June,26,WO
May 2022,Atq -414,Mckayla Miles,May,26,P
May 2022,Atq -414,Titus Andersen,May,26,P
Apr 2022,Atq -418,Hillary Kirk,April,26,P
Apr 2022,Atq -418,Marquis Wyatt,April,26,P
June 2022,Atq -418,Hillary Kirk,June,26,WO
June 2022,Atq -418,Marquis Wyatt,June,26,WO
May 2022,Atq -418,Hillary Kirk,May,26,P
May 2022,Atq -418,Marquis Wyatt,May,26,P
Apr 2022,Atq -419,Faith Hamilton,April,26,P
Apr 2022,Atq -419,Kaylah Schultz,April,26,P
June 2022,Atq -419,Faith Hamilton,June,26,WO
June 2022,Atq -419,Kaylah Schultz,June,26,WO
May 2022,Atq -419,Faith Hamilton,May,26,P
May 2022,Atq -419,Kaylah Schultz,May,26,PL
Apr 2022,Atq -421,Rylee Mullins,April,26,P
June 2022,Atq -421,Rylee Mullins,June,26,WO
May 2022,Atq -421,Rylee Mullins,May,26,P
Apr 2022,Atq -423,Rodrigo Price,April,26,P
June 2022,Atq -423,Rodrigo Price,June,26,WO
May 2022,Atq -423,Rodrigo Price,May,26,P
May 2022,Atq -426,Isabella Pittman,May,26,P
Apr 2022,Atq -430,Maximus Mckenzie,April,26,WFH
May 2022,Atq -430,Maximus Mckenzie,May,26,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,26,P
June 2022,Atq -432,Ryann Guerrero,June,26,WO
May 2022,Atq -432,Ryann Guerrero,May,26,P
Apr 2022,Atq -433,Jayce Fuentes,April,26,P
June 2022,Atq -433,Jayce Fuentes,June,26,WO
May 2022,Atq -433,Jayce Fuentes,May,26,P
Apr 2022,Atq -435,Dean Mclaughlin,April,26,P
May 2022,Atq -435,Dean Mclaughlin,May,26,P
Apr 2022,Atq -436,Phoenix Brady,April,26,P
June 2022,Atq -436,Phoenix Brady,June,26,WO
May 2022,Atq -436,Phoenix Brady,May,26,P
Apr 2022,Atq -437,Dallas Weeks,April,26,P
June 2022,Atq -437,Dallas Weeks,June,26,WO
May 2022,Atq -437,Dallas Weeks,May,26,P
Apr 2022,Atq -438,Mekhi Singleton,April,26,P
Apr 2022,Atq -438,Miles Fields,April,26,P
June 2022,Atq -438,Mekhi Singleton,June,26,WO
June 2022,Atq -438,Miles Fields,June,26,WO
May 2022,Atq -438,Mekhi Singleton,May,26,P
May 2022,Atq -438,Miles Fields,May,26,P
Apr 2022,Atq -440,Mckayla Parker,April,26,P
June 2022,Atq -440,Mckayla Parker,June,26,WO
May 2022,Atq -440,Mckayla Parker,May,26,P
Apr 2022,Atq -441,Loki Lal,April,26,P
June 2022,Atq -441,Loki Lal,June,26,WO
May 2022,Atq -441,Loki Lal,May,26,P
Apr 2022,Atq -443,Lyric Bartlett,April,26,P
Apr 2022,Atq -443,Andrew Cummings,April,26,WFH
June 2022,Atq -443,Lyric Bartlett,June,26,WO
May 2022,Atq -443,Lyric Bartlett,May,26,P
Apr 2022,Atq -446,April Ayers,April,26,P
June 2022,Atq -446,April Ayers,June,26,WO
May 2022,Atq -446,April Ayers,May,26,P
June 2022,Atq -448,Athena Rios,June,26,WO
May 2022,Atq -448,Athena Rios,May,26,P
Apr 2022,Atq -450,Miya Hampton,April,26,P
June 2022,Atq -450,Miya Hampton,June,26,WO
May 2022,Atq -450,Miya Hampton,May,26,WFH
Apr 2022,Atq -452,Ayanna Atkins,April,26,P
June 2022,Atq -452,Ayanna Atkins,June,26,WO
June 2022,Atq -452,Jaime Ritter,June,26,WO
May 2022,Atq -452,Ayanna Atkins,May,26,SL
Apr 2022,Atq -453,Nehemiah Diaz,April,26,P
June 2022,Atq -453,Nehemiah Diaz,June,26,WO
May 2022,Atq -453,Nehemiah Diaz,May,26,P
Apr 2022,Atq -455,Caylee Meadows,April,26,WFH
June 2022,Atq -455,Aditya Walls,June,26,WO
May 2022,Atq -455,Aditya Walls,May,26,WFH
Apr 2022,Atq -456,Adriel Pace,April,26,P
June 2022,Atq -456,Adriel Pace,June,26,WO
May 2022,Atq -456,Adriel Pace,May,26,P
Apr 2022,Atq -458,Jessie Carrillo,April,26,P
June 2022,Atq -458,Jessie Carrillo,June,26,WO
May 2022,Atq -458,Jessie Carrillo,May,26,P
Apr 2022,Atq -459,Iris Woodard,April,26,P
June 2022,Atq -459,Iris Woodard,June,26,WO
June 2022,Atq -459,Leslie Navarro,June,26,WO
May 2022,Atq -459,Iris Woodard,May,26,SL
Apr 2022,Atq -461,Josh Sharp,April,26,P
June 2022,Atq -461,Josh Sharp,June,26,WO
May 2022,Atq -461,Josh Sharp,May,26,P
May 2022,Atq -461,Shea Zuniga,May,26,P
Apr 2022,Atq -462,Jarvis Singh,April,26,P
June 2022,Atq -462,Jarvis Singh,June,26,WO
May 2022,Atq -462,Jarvis Singh,May,26,P
Apr 2022,Atq -467,Cason David,April,26,P
Apr 2022,Atq -467,Esperanza Irwin,April,26,P
June 2022,Atq -467,Cason David,June,26,WO
June 2022,Atq -467,Esperanza Irwin,June,26,WO
May 2022,Atq -467,Cason David,May,26,HPL
May 2022,Atq -467,Esperanza Irwin,May,26,P
Apr 2022,Atq -468,Xiomara Ruiz,April,26,P
June 2022,Atq -468,Xiomara Ruiz,June,26,WO
May 2022,Atq -468,Xiomara Ruiz,May,26,P
Apr 2022,Atq -470,Jovani Pope,April,26,WFH
June 2022,Atq -470,Jovani Pope,June,26,WO
May 2022,Atq -470,Jovani Pope,May,26,P
Apr 2022,Atq -472,Cristofer Bernard,April,26,P
June 2022,Atq -472,Cristofer Bernard,June,26,WO
June 2022,Atq -472,Quincy Mendez,June,26,WO
May 2022,Atq -472,Quincy Mendez,May,26,P
May 2022,Atq -472,Cristofer Bernard,May,26,PL
Apr 2022,Atq -475,London Kim,April,26,P
Apr 2022,Atq -475,Rey Novak,April,26,P
June 2022,Atq -475,London Kim,June,26,WO
June 2022,Atq -475,Rey Novak,June,26,WO
May 2022,Atq -475,London Kim,May,26,P
May 2022,Atq -475,Rey Novak,May,26,P
June 2022,Atq -476,Kane Malone,June,26,WO
May 2022,Atq -476,Kane Malone,May,26,WFH
Apr 2022,Atq -484,Adyson Moyer,April,26,P
Apr 2022,Atq -484,Demarcus Gordon,April,26,P
June 2022,Atq -484,Adyson Moyer,June,26,WO
June 2022,Atq -484,Demarcus Gordon,June,26,WO
May 2022,Atq -484,Demarcus Gordon,May,26,P
May 2022,Atq -484,Adyson Moyer,May,26,WFH
Apr 2022,Atq -485,Gregory Carr,April,26,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,27,P
May 2022,Atq -331,Jonah Hamilton,May,27,P
Apr 2022,Atq -334,Boston Morse,April,27,P
May 2022,Atq -334,Boston Morse,May,27,P
Apr 2022,Atq -335,Madelynn Gray,April,27,P
Apr 2022,Atq -335,Tori Shannon,April,27,P
May 2022,Atq -335,Tori Shannon,May,27,P
May 2022,Atq -335,Madelynn Gray,May,27,PL
Apr 2022,Atq -343,Myla Klein,April,27,P
May 2022,Atq -343,Myla Klein,May,27,PL
Apr 2022,Atq -348,Weston Horton,April,27,P
June 2022,Atq -348,Zaiden Wheeler,June,27,WFH
May 2022,Atq -348,Weston Horton,May,27,PL
Apr 2022,Atq -349,Trystan Ortega,April,27,HPL
May 2022,Atq -349,Trystan Ortega,May,27,ML
June 2022,Atq -350,Alexander Davenport,June,27,WFH
May 2022,Atq -362,Kiana Mcmillan,May,27,P
May 2022,Atq -364,Keaton Nixon,May,27,P
Apr 2022,Atq -366,Peter Pandey,April,27,P
May 2022,Atq -366,Peter Pandey,May,27,P
Apr 2022,Atq -367,Briley Orr,April,27,P
May 2022,Atq -367,Briley Orr,May,27,P
Apr 2022,Atq -368,Macie Callahan,April,27,P
May 2022,Atq -368,Macie Callahan,May,27,P
Apr 2022,Atq -369,Greta Horton,April,27,P
Apr 2022,Atq -370,Ella Roth,April,27,WFH
May 2022,Atq -370,Ella Roth,May,27,WFH
May 2022,Atq -371,Kayleigh Kennedy,May,27,P
Apr 2022,Atq -372,Miley Combs,April,27,P
June 2022,Atq -372,Miley Combs,June,27,LWP
May 2022,Atq -372,Miley Combs,May,27,P
Apr 2022,Atq -373,Isiah Small,April,27,P
May 2022,Atq -373,Isiah Small,May,27,P
Apr 2022,Atq -374,Kaley Fitzpatrick,April,27,WFH
June 2022,Atq -374,Kaley Fitzpatrick,June,27,LWP
May 2022,Atq -374,Kaley Fitzpatrick,May,27,P
Apr 2022,Atq -375,Hailee Fitzpatrick,April,27,P
Apr 2022,Atq -375,Kenley Marsh,April,27,P
May 2022,Atq -375,Hailee Fitzpatrick,May,27,P
May 2022,Atq -375,Kenley Marsh,May,27,WFH
Apr 2022,Atq -376,Dominique Benjamin,April,27,P
May 2022,Atq -376,Dominique Benjamin,May,27,P
Apr 2022,Atq -382,Gustavo Ritter,April,27,WFH
May 2022,Atq -382,Gustavo Ritter,May,27,WFH
Apr 2022,Atq -385,Finnegan Gilbert,April,27,P
Apr 2022,Atq -385,Jase Ingram,April,27,P
May 2022,Atq -385,Finnegan Gilbert,May,27,LWP
May 2022,Atq -385,Jase Ingram,May,27,P
Apr 2022,Atq -387,Konner Henson,April,27,P
May 2022,Atq -387,Konner Henson,May,27,P
May 2022,Atq -389,Julien Hamilton,May,27,P
Apr 2022,Atq -393,Emma Freeman,April,27,P
May 2022,Atq -393,Emma Freeman,May,27,P
Apr 2022,Atq -396,Karma Reeves,April,27,P
Apr 2022,Atq -396,Joel Cruz,April,27,WFH
May 2022,Atq -396,Joel Cruz,May,27,P
May 2022,Atq -396,Karma Reeves,May,27,P
Apr 2022,Atq -397,Grace Stone,April,27,P
May 2022,Atq -397,Grace Stone,May,27,WFH
Apr 2022,Atq -398,Salvatore Hendrix,April,27,P
Apr 2022,Atq -398,Bo Cordova,April,27,WFH
June 2022,Atq -398,Bo Cordova,June,27,WFH
May 2022,Atq -398,Bo Cordova,May,27,P
Apr 2022,Atq -400,Chad Macias,April,27,P
May 2022,Atq -400,Chad Macias,May,27,P
Apr 2022,Atq -403,Will Mahoney,April,27,P
May 2022,Atq -403,Will Mahoney,May,27,P
Apr 2022,Atq -404,Ana Little,April,27,P
May 2022,Atq -404,Ana Little,May,27,PL
Apr 2022,Atq -405,Chris Frye,April,27,P
Apr 2022,Atq -405,Sofia Solis,April,27,P
May 2022,Atq -405,Sofia Solis,May,27,P
May 2022,Atq -405,Chris Frye,May,27,WFH
Apr 2022,Atq -406,Thanos Thakur,April,27,P
May 2022,Atq -406,Thanos Thakur,May,27,P
Apr 2022,Atq -408,Nick Orozco,April,27,P
May 2022,Atq -408,Nick Orozco,May,27,P
Apr 2022,Atq -411,Nevaeh Waller,April,27,P
May 2022,Atq -411,Nevaeh Waller,May,27,P
May 2022,Atq -411,Samuel Murray,May,27,P
Apr 2022,Atq -412,Tucker Austin,April,27,P
June 2022,Atq -412,Tucker Austin,June,27,PL
May 2022,Atq -412,Tucker Austin,May,27,P
Apr 2022,Atq -414,Titus Andersen,April,27,P
May 2022,Atq -414,Titus Andersen,May,27,HSL
May 2022,Atq -414,Mckayla Miles,May,27,P
Apr 2022,Atq -418,Hillary Kirk,April,27,P
Apr 2022,Atq -418,Marquis Wyatt,April,27,P
May 2022,Atq -418,Hillary Kirk,May,27,P
May 2022,Atq -418,Marquis Wyatt,May,27,P
Apr 2022,Atq -419,Faith Hamilton,April,27,P
Apr 2022,Atq -419,Kaylah Schultz,April,27,P
May 2022,Atq -419,Faith Hamilton,May,27,P
May 2022,Atq -419,Kaylah Schultz,May,27,PL
Apr 2022,Atq -421,Rylee Mullins,April,27,P
May 2022,Atq -421,Rylee Mullins,May,27,P
Apr 2022,Atq -423,Rodrigo Price,April,27,P
May 2022,Atq -423,Rodrigo Price,May,27,P
May 2022,Atq -426,Isabella Pittman,May,27,P
Apr 2022,Atq -430,Maximus Mckenzie,April,27,WFH
May 2022,Atq -430,Maximus Mckenzie,May,27,WFH
Apr 2022,Atq -432,Ryann Guerrero,April,27,P
May 2022,Atq -432,Ryann Guerrero,May,27,P
Apr 2022,Atq -433,Jayce Fuentes,April,27,P
May 2022,Atq -433,Jayce Fuentes,May,27,P
Apr 2022,Atq -435,Dean Mclaughlin,April,27,P
May 2022,Atq -435,Dean Mclaughlin,May,27,P
Apr 2022,Atq -436,Phoenix Brady,April,27,P
May 2022,Atq -436,Phoenix Brady,May,27,P
Apr 2022,Atq -437,Dallas Weeks,April,27,P
May 2022,Atq -437,Dallas Weeks,May,27,LWP
Apr 2022,Atq -438,Mekhi Singleton,April,27,P
Apr 2022,Atq -438,Miles Fields,April,27,P
May 2022,Atq -438,Mekhi Singleton,May,27,P
May 2022,Atq -438,Miles Fields,May,27,P
Apr 2022,Atq -440,Mckayla Parker,April,27,P
June 2022,Atq -440,Mckayla Parker,June,27,PL
May 2022,Atq -440,Mckayla Parker,May,27,P
Apr 2022,Atq -441,Loki Lal,April,27,P
May 2022,Atq -441,Loki Lal,May,27,P
Apr 2022,Atq -443,Lyric Bartlett,April,27,P
Apr 2022,Atq -443,Andrew Cummings,April,27,WFH
May 2022,Atq -443,Lyric Bartlett,May,27,P
Apr 2022,Atq -446,April Ayers,April,27,P
May 2022,Atq -446,April Ayers,May,27,P
May 2022,Atq -448,Athena Rios,May,27,P
Apr 2022,Atq -450,Miya Hampton,April,27,P
May 2022,Atq -450,Miya Hampton,May,27,P
Apr 2022,Atq -452,Ayanna Atkins,April,27,P
May 2022,Atq -452,Ayanna Atkins,May,27,SL
Apr 2022,Atq -453,Nehemiah Diaz,April,27,P
May 2022,Atq -453,Nehemiah Diaz,May,27,P
Apr 2022,Atq -455,Caylee Meadows,April,27,LWP
May 2022,Atq -455,Aditya Walls,May,27,WFH
Apr 2022,Atq -456,Adriel Pace,April,27,P
May 2022,Atq -456,Adriel Pace,May,27,P
Apr 2022,Atq -458,Jessie Carrillo,April,27,P
May 2022,Atq -458,Jessie Carrillo,May,27,P
Apr 2022,Atq -459,Iris Woodard,April,27,P
June 2022,Atq -459,Leslie Navarro,June,27,WFH
May 2022,Atq -459,Iris Woodard,May,27,P
Apr 2022,Atq -461,Josh Sharp,April,27,P
May 2022,Atq -461,Josh Sharp,May,27,P
May 2022,Atq -461,Shea Zuniga,May,27,P
Apr 2022,Atq -462,Jarvis Singh,April,27,P
May 2022,Atq -462,Jarvis Singh,May,27,P
Apr 2022,Atq -467,Cason David,April,27,P
Apr 2022,Atq -467,Esperanza Irwin,April,27,P
May 2022,Atq -467,Cason David,May,27,P
May 2022,Atq -467,Esperanza Irwin,May,27,PL
Apr 2022,Atq -468,Xiomara Ruiz,April,27,P
May 2022,Atq -468,Xiomara Ruiz,May,27,P
Apr 2022,Atq -470,Jovani Pope,April,27,WFH
May 2022,Atq -470,Jovani Pope,May,27,P
Apr 2022,Atq -472,Cristofer Bernard,April,27,P
May 2022,Atq -472,Cristofer Bernard,May,27,P
May 2022,Atq -472,Quincy Mendez,May,27,P
Apr 2022,Atq -475,London Kim,April,27,P
Apr 2022,Atq -475,Rey Novak,April,27,P
May 2022,Atq -475,London Kim,May,27,P
May 2022,Atq -475,Rey Novak,May,27,P
May 2022,Atq -476,Kane Malone,May,27,WFH
Apr 2022,Atq -484,Adyson Moyer,April,27,P
Apr 2022,Atq -484,Demarcus Gordon,April,27,P
May 2022,Atq -484,Demarcus Gordon,May,27,P
May 2022,Atq -484,Adyson Moyer,May,27,WFH
Apr 2022,Atq -485,Gregory Carr,April,27,LWP
Apr 2022,Atq -331,Jonah Hamilton,April,28,P
May 2022,Atq -331,Jonah Hamilton,May,28,WO
Apr 2022,Atq -334,Boston Morse,April,28,P
May 2022,Atq -334,Boston Morse,May,28,WO
